public_product_id,marketplace,brand_group,category_group,metric,metric_label,previous_value,current_value,abs_variance,pct_variance,contribution_share_pct,movement
P0543,Flipkart,Ora2,Oral Care,revenue_quality_score,Revenue Quality Score,91.4,76.4,-15.0,-16.41,0.3,Deterioration
P0543,JioMart,Ora2,Oral Care,revenue_quality_score,Revenue Quality Score,95.0,79.8,-15.2,-16.0,0.3,Deterioration
P0543,Meesho,Ora2,Oral Care,revenue_quality_score,Revenue Quality Score,94.0,94.2,0.2,0.21,0.0,Improvement
P0543,Website,Ora2,Oral Care,revenue_quality_score,Revenue Quality Score,86.3,99.0,12.7,14.72,0.2,Improvement
P0546,Amazon,Ora2,Oral Care,revenue_quality_score,Revenue Quality Score,76.3,74.8,-1.5,-1.97,0.0,Deterioration
P0546,Flipkart,Ora2,Oral Care,revenue_quality_score,Revenue Quality Score,82.4,89.2,6.8,8.25,0.1,Improvement
P0546,JioMart,Ora2,Oral Care,revenue_quality_score,Revenue Quality Score,95.3,88.6,-6.7,-7.03,0.1,Deterioration
P0546,Meesho,Ora2,Oral Care,revenue_quality_score,Revenue Quality Score,89.5,79.5,-10.0,-11.17,0.2,Deterioration
P0546,Website,Ora2,Oral Care,revenue_quality_score,Revenue Quality Score,97.3,87.2,-10.1,-10.38,0.2,Deterioration
P0547,Amazon,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,73.7,79.7,6.0,8.14,0.1,Improvement
P0547,Flipkart,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,81.4,79.8,-1.6,-1.97,0.0,Deterioration
P0547,JioMart,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,96.2,81.6,-14.6,-15.18,0.3,Deterioration
P0547,Meesho,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,77.4,92.6,15.2,19.64,0.3,Improvement
P0547,Website,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,76.3,97.8,21.5,28.18,0.4,Improvement
P0548,Amazon,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,74.5,79.4,4.9,6.58,0.1,Improvement
P0548,Flipkart,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,88.2,90.1,1.9,2.15,0.0,Improvement
P0548,JioMart,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,91.6,83.3,-8.3,-9.06,0.2,Deterioration
P0548,Meesho,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,93.4,80.5,-12.9,-13.81,0.2,Deterioration
P0548,Website,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,100.0,99.9,-0.1,-0.1,0.0,Deterioration
P0553,Amazon,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,72.0,83.3,11.3,15.69,0.2,Improvement
P0553,Flipkart,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,82.6,91.1,8.5,10.29,0.2,Improvement
P0553,JioMart,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,83.9,95.4,11.5,13.71,0.2,Improvement
P0553,Meesho,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,92.9,81.8,-11.1,-11.95,0.2,Deterioration
P0553,Website,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,98.9,80.0,-18.9,-19.11,0.3,Deterioration
P0554,Amazon,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,69.5,72.9,3.4,4.89,0.1,Improvement
P0554,Flipkart,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,81.4,79.0,-2.4,-2.95,0.0,Deterioration
P0554,JioMart,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,98.5,95.1,-3.4,-3.45,0.1,Deterioration
P0554,Meesho,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,86.0,72.7,-13.3,-15.47,0.2,Deterioration
P0554,Website,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,98.4,66.7,-31.7,-32.22,0.6,Deterioration
P0555,Amazon,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,68.1,62.8,-5.3,-7.78,0.1,Deterioration
P0555,Flipkart,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,84.1,83.8,-0.3,-0.36,0.0,Deterioration
P0555,JioMart,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,82.4,96.2,13.8,16.75,0.3,Improvement
P0555,Meesho,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,97.7,94.3,-3.4,-3.48,0.1,Deterioration
P0555,Website,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,100.0,100.0,0.0,0.0,0.0,No Change
P0557,Amazon,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,64.7,73.5,8.8,13.6,0.2,Improvement
P0557,Flipkart,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,86.9,75.3,-11.6,-13.35,0.2,Deterioration
P0557,JioMart,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,94.9,81.6,-13.3,-14.01,0.2,Deterioration
P0557,Meesho,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,91.3,70.8,-20.5,-22.45,0.4,Deterioration
P0557,Website,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,84.4,98.0,13.6,16.11,0.2,Improvement
P0562,Amazon,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,76.6,74.9,-1.7,-2.22,0.0,Deterioration
P0562,Flipkart,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,89.3,88.0,-1.3,-1.46,0.0,Deterioration
P0562,JioMart,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,67.0,95.8,28.8,42.99,0.5,Improvement
P0562,Meesho,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,93.2,81.6,-11.6,-12.45,0.2,Deterioration
P0562,Website,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,100.0,82.8,-17.2,-17.2,0.3,Deterioration
P0563,Amazon,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,70.3,70.5,0.2,0.28,0.0,Improvement
P0563,Flipkart,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,85.1,78.6,-6.5,-7.64,0.1,Deterioration
P0563,JioMart,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,93.9,95.9,2.0,2.13,0.0,Improvement
P0563,Meesho,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,92.3,59.3,-33.0,-35.75,0.6,Deterioration
P0563,Website,Oral-B,Oral Care,revenue_quality_score,Revenue Quality Score,73.9,98.2,24.3,32.88,0.4,Improvement
P0565,Amazon,Pair,Skin Care,revenue_quality_score,Revenue Quality Score,78.4,73.7,-4.7,-5.99,0.1,Deterioration
P0565,Flipkart,Pair,Skin Care,revenue_quality_score,Revenue Quality Score,82.9,83.7,0.8,0.97,0.0,Improvement
P0565,JioMart,Pair,Skin Care,revenue_quality_score,Revenue Quality Score,91.6,95.3,3.7,4.04,0.1,Improvement
P0565,Meesho,Pair,Skin Care,revenue_quality_score,Revenue Quality Score,84.2,80.4,-3.8,-4.51,0.1,Deterioration
P0565,Website,Pair,Skin Care,revenue_quality_score,Revenue Quality Score,99.6,100.0,0.4,0.4,0.0,Improvement
P0566,Amazon,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,73.0,68.6,-4.4,-6.03,0.1,Deterioration
P0566,Flipkart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,85.2,84.7,-0.5,-0.59,0.0,Deterioration
P0566,JioMart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,95.7,95.0,-0.7,-0.73,0.0,Deterioration
P0566,Meesho,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,85.2,89.0,3.8,4.46,0.1,Improvement
P0566,Website,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,99.5,98.8,-0.7,-0.7,0.0,Deterioration
P0573,Amazon,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,69.6,79.4,9.8,14.08,0.2,Improvement
P0573,Flipkart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,89.1,88.9,-0.2,-0.22,0.0,Deterioration
P0573,JioMart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,92.5,89.9,-2.6,-2.81,0.0,Deterioration
P0573,Meesho,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,88.8,90.0,1.2,1.35,0.0,Improvement
P0573,Website,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,96.9,98.9,2.0,2.06,0.0,Improvement
P0581,Amazon,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,70.5,75.0,4.5,6.38,0.1,Improvement
P0581,Flipkart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,79.0,93.3,14.3,18.1,0.3,Improvement
P0581,JioMart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,95.8,92.4,-3.4,-3.55,0.1,Deterioration
P0581,Meesho,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,82.8,90.5,7.7,9.3,0.1,Improvement
P0581,Website,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,72.2,77.8,5.6,7.76,0.1,Improvement
P0586,Amazon,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,73.1,67.5,-5.6,-7.66,0.1,Deterioration
P0586,Flipkart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,79.1,84.1,5.0,6.32,0.1,Improvement
P0586,JioMart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,78.6,95.4,16.8,21.37,0.3,Improvement
P0586,Meesho,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,94.1,95.8,1.7,1.81,0.0,Improvement
P0586,Website,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,99.2,98.8,-0.4,-0.4,0.0,Deterioration
P0590,Amazon,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,79.1,70.8,-8.3,-10.49,0.2,Deterioration
P0590,Flipkart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,78.6,82.9,4.3,5.47,0.1,Improvement
P0590,JioMart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,81.4,97.1,15.7,19.29,0.3,Improvement
P0590,Meesho,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,94.0,88.0,-6.0,-6.38,0.1,Deterioration
P0590,Website,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,78.9,98.4,19.5,24.71,0.4,Improvement
P0594,Amazon,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,70.2,72.5,2.3,3.28,0.0,Improvement
P0594,Flipkart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,90.7,93.0,2.3,2.54,0.0,Improvement
P0594,JioMart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,98.4,74.2,-24.2,-24.59,0.4,Deterioration
P0594,Meesho,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,86.1,93.3,7.2,8.36,0.1,Improvement
P0594,Website,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,92.8,97.4,4.6,4.96,0.1,Improvement
P0595,Amazon,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,71.0,63.5,-7.5,-10.56,0.1,Deterioration
P0595,Flipkart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,88.3,70.2,-18.1,-20.5,0.3,Deterioration
P0595,JioMart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,78.9,96.6,17.7,22.43,0.3,Improvement
P0595,Meesho,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,85.4,75.0,-10.4,-12.18,0.2,Deterioration
P0595,Website,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,82.4,99.5,17.1,20.75,0.3,Improvement
P0598,Amazon,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,62.7,67.8,5.1,8.13,0.1,Improvement
P0598,Flipkart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,70.7,88.7,18.0,25.46,0.3,Improvement
P0598,JioMart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,96.3,92.0,-4.3,-4.47,0.1,Deterioration
P0598,Meesho,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,94.8,88.5,-6.3,-6.65,0.1,Deterioration
P0598,Website,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,97.5,97.7,0.2,0.21,0.0,Improvement
P0602,Amazon,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,73.1,77.0,3.9,5.34,0.1,Improvement
P0602,Flipkart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,87.4,81.5,-5.9,-6.75,0.1,Deterioration
P0602,JioMart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,93.3,95.2,1.9,2.04,0.0,Improvement
P0602,Meesho,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,88.6,90.4,1.8,2.03,0.0,Improvement
P0602,Website,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,99.6,98.3,-1.3,-1.31,0.0,Deterioration
P0604,Amazon,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,77.5,69.9,-7.6,-9.81,0.1,Deterioration
P0604,Flipkart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,91.1,86.3,-4.8,-5.27,0.1,Deterioration
P0604,JioMart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,96.3,93.6,-2.7,-2.8,0.0,Deterioration
P0604,Meesho,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,83.6,85.7,2.1,2.51,0.0,Improvement
P0604,Website,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,89.0,100.0,11.0,12.36,0.2,Improvement
P0605,Amazon,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,78.3,71.9,-6.4,-8.17,0.1,Deterioration
P0605,Flipkart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,73.9,82.1,8.2,11.1,0.1,Improvement
P0605,JioMart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,95.2,94.1,-1.1,-1.16,0.0,Deterioration
P0605,Meesho,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,96.7,91.2,-5.5,-5.69,0.1,Deterioration
P0605,Website,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,98.4,95.5,-2.9,-2.95,0.1,Deterioration
P0609,Amazon,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,77.9,78.7,0.8,1.03,0.0,Improvement
P0609,Flipkart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,87.8,80.6,-7.2,-8.2,0.1,Deterioration
P0609,JioMart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,91.1,96.7,5.6,6.15,0.1,Improvement
P0609,Meesho,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,92.7,84.7,-8.0,-8.63,0.1,Deterioration
P0609,Website,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,96.5,78.3,-18.2,-18.86,0.3,Deterioration
P0610,Amazon,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,75.7,72.7,-3.0,-3.96,0.1,Deterioration
P0610,Flipkart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,85.1,83.2,-1.9,-2.23,0.0,Deterioration
P0610,JioMart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,78.5,93.3,14.8,18.85,0.3,Improvement
P0610,Meesho,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,81.0,91.6,10.6,13.09,0.2,Improvement
P0610,Website,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,100.0,97.7,-2.3,-2.3,0.0,Deterioration
P0617,Amazon,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,68.1,75.2,7.1,10.43,0.1,Improvement
P0617,Flipkart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,80.3,83.9,3.6,4.48,0.1,Improvement
P0617,JioMart,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,71.1,91.8,20.7,29.11,0.4,Improvement
P0617,Meesho,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,87.3,89.0,1.7,1.95,0.0,Improvement
P0617,Website,Pantene,Hair Care,revenue_quality_score,Revenue Quality Score,98.4,87.5,-10.9,-11.08,0.2,Deterioration
P0679,Amazon,Poy Sian,Health & Wellness,revenue_quality_score,Revenue Quality Score,60.6,65.0,4.4,7.26,0.1,Improvement
P0679,Flipkart,Poy Sian,Health & Wellness,revenue_quality_score,Revenue Quality Score,90.0,88.7,-1.3,-1.44,0.0,Deterioration
P0679,JioMart,Poy Sian,Health & Wellness,revenue_quality_score,Revenue Quality Score,94.4,93.2,-1.2,-1.27,0.0,Deterioration
P0679,Meesho,Poy Sian,Health & Wellness,revenue_quality_score,Revenue Quality Score,92.9,92.6,-0.3,-0.32,0.0,Deterioration
P0679,Website,Poy Sian,Health & Wellness,revenue_quality_score,Revenue Quality Score,98.4,79.6,-18.8,-19.11,0.3,Deterioration
P0690,Amazon,Protex,Body Care,revenue_quality_score,Revenue Quality Score,65.8,59.4,-6.4,-9.73,0.1,Deterioration
P0690,Flipkart,Protex,Body Care,revenue_quality_score,Revenue Quality Score,93.5,81.6,-11.9,-12.73,0.2,Deterioration
P0690,JioMart,Protex,Body Care,revenue_quality_score,Revenue Quality Score,92.7,97.1,4.4,4.75,0.1,Improvement
P0690,Meesho,Protex,Body Care,revenue_quality_score,Revenue Quality Score,96.7,84.8,-11.9,-12.31,0.2,Deterioration
P0690,Website,Protex,Body Care,revenue_quality_score,Revenue Quality Score,99.0,71.4,-27.6,-27.88,0.5,Deterioration
P0705,Amazon,Protex,Body Care,revenue_quality_score,Revenue Quality Score,63.6,68.3,4.7,7.39,0.1,Improvement
P0705,Flipkart,Protex,Body Care,revenue_quality_score,Revenue Quality Score,85.0,92.1,7.1,8.35,0.1,Improvement
P0705,JioMart,Protex,Body Care,revenue_quality_score,Revenue Quality Score,97.9,95.8,-2.1,-2.15,0.0,Deterioration
P0705,Meesho,Protex,Body Care,revenue_quality_score,Revenue Quality Score,90.0,82.6,-7.4,-8.22,0.1,Deterioration
P0705,Website,Protex,Body Care,revenue_quality_score,Revenue Quality Score,98.5,100.0,1.5,1.52,0.0,Improvement
P0706,Amazon,Protex,Body Care,revenue_quality_score,Revenue Quality Score,64.0,73.2,9.2,14.38,0.2,Improvement
P0706,Flipkart,Protex,Body Care,revenue_quality_score,Revenue Quality Score,89.6,82.1,-7.5,-8.37,0.1,Deterioration
P0706,JioMart,Protex,Body Care,revenue_quality_score,Revenue Quality Score,78.4,88.7,10.3,13.14,0.2,Improvement
P0706,Meesho,Protex,Body Care,revenue_quality_score,Revenue Quality Score,84.8,85.4,0.6,0.71,0.0,Improvement
P0706,Website,Protex,Body Care,revenue_quality_score,Revenue Quality Score,99.5,99.2,-0.3,-0.3,0.0,Deterioration
P0720,Amazon,Protex,Body Care,revenue_quality_score,Revenue Quality Score,65.7,71.1,5.4,8.22,0.1,Improvement
P0720,Flipkart,Protex,Body Care,revenue_quality_score,Revenue Quality Score,91.0,84.5,-6.5,-7.14,0.1,Deterioration
P0720,JioMart,Protex,Body Care,revenue_quality_score,Revenue Quality Score,95.3,94.9,-0.4,-0.42,0.0,Deterioration
P0720,Meesho,Protex,Body Care,revenue_quality_score,Revenue Quality Score,83.9,86.1,2.2,2.62,0.0,Improvement
P0720,Website,Protex,Body Care,revenue_quality_score,Revenue Quality Score,100.0,99.1,-0.9,-0.9,0.0,Deterioration
P0744,Amazon,Rexona,Body Care,revenue_quality_score,Revenue Quality Score,74.5,70.6,-3.9,-5.23,0.1,Deterioration
P0744,Flipkart,Rexona,Body Care,revenue_quality_score,Revenue Quality Score,86.1,88.9,2.8,3.25,0.1,Improvement
P0744,JioMart,Rexona,Body Care,revenue_quality_score,Revenue Quality Score,87.1,86.0,-1.1,-1.26,0.0,Deterioration
P0744,Meesho,Rexona,Body Care,revenue_quality_score,Revenue Quality Score,94.4,91.4,-3.0,-3.18,0.1,Deterioration
P0744,Website,Rexona,Body Care,revenue_quality_score,Revenue Quality Score,99.9,99.4,-0.5,-0.5,0.0,Deterioration
P0747,Amazon,Rexona,Body Care,revenue_quality_score,Revenue Quality Score,76.3,71.9,-4.4,-5.77,0.1,Deterioration
P0747,Flipkart,Rexona,Body Care,revenue_quality_score,Revenue Quality Score,93.4,87.8,-5.6,-6.0,0.1,Deterioration
P0747,JioMart,Rexona,Body Care,revenue_quality_score,Revenue Quality Score,86.4,84.2,-2.2,-2.55,0.0,Deterioration
P0747,Meesho,Rexona,Body Care,revenue_quality_score,Revenue Quality Score,89.4,84.1,-5.3,-5.93,0.1,Deterioration
P0747,Website,Rexona,Body Care,revenue_quality_score,Revenue Quality Score,99.9,96.8,-3.1,-3.1,0.1,Deterioration
P0753,Amazon,Rexona,Body Care,revenue_quality_score,Revenue Quality Score,73.7,73.8,0.1,0.14,0.0,Improvement
P0753,Flipkart,Rexona,Body Care,revenue_quality_score,Revenue Quality Score,70.4,83.6,13.2,18.75,0.2,Improvement
P0753,JioMart,Rexona,Body Care,revenue_quality_score,Revenue Quality Score,92.3,84.8,-7.5,-8.13,0.1,Deterioration
P0753,Meesho,Rexona,Body Care,revenue_quality_score,Revenue Quality Score,86.6,85.7,-0.9,-1.04,0.0,Deterioration
P0753,Website,Rexona,Body Care,revenue_quality_score,Revenue Quality Score,91.5,98.6,7.1,7.76,0.1,Improvement
P0758,Amazon,Sasi,Lip,revenue_quality_score,Revenue Quality Score,67.9,69.7,1.8,2.65,0.0,Improvement
P0758,Flipkart,Sasi,Lip,revenue_quality_score,Revenue Quality Score,83.1,94.2,11.1,13.36,0.2,Improvement
P0758,JioMart,Sasi,Lip,revenue_quality_score,Revenue Quality Score,95.8,93.1,-2.7,-2.82,0.0,Deterioration
P0758,Meesho,Sasi,Lip,revenue_quality_score,Revenue Quality Score,85.5,74.2,-11.3,-13.22,0.2,Deterioration
P0758,Website,Sasi,Lip,revenue_quality_score,Revenue Quality Score,98.3,83.0,-15.3,-15.56,0.3,Deterioration
P0763,Amazon,Sasi,Lip,revenue_quality_score,Revenue Quality Score,67.4,65.2,-2.2,-3.26,0.0,Deterioration
P0763,Flipkart,Sasi,Lip,revenue_quality_score,Revenue Quality Score,86.9,91.4,4.5,5.18,0.1,Improvement
P0763,JioMart,Sasi,Lip,revenue_quality_score,Revenue Quality Score,97.3,94.5,-2.8,-2.88,0.1,Deterioration
P0763,Meesho,Sasi,Lip,revenue_quality_score,Revenue Quality Score,83.5,91.6,8.1,9.7,0.1,Improvement
P0763,Website,Sasi,Lip,revenue_quality_score,Revenue Quality Score,89.1,98.6,9.5,10.66,0.2,Improvement
P0770,Amazon,Sasi,Skin Care,revenue_quality_score,Revenue Quality Score,68.7,57.1,-11.6,-16.89,0.2,Deterioration
P0770,Flipkart,Sasi,Skin Care,revenue_quality_score,Revenue Quality Score,90.6,90.5,-0.1,-0.11,0.0,Deterioration
P0770,JioMart,Sasi,Skin Care,revenue_quality_score,Revenue Quality Score,92.1,96.7,4.6,4.99,0.1,Improvement
P0770,Meesho,Sasi,Skin Care,revenue_quality_score,Revenue Quality Score,97.2,91.9,-5.3,-5.45,0.1,Deterioration
P0770,Website,Sasi,Skin Care,revenue_quality_score,Revenue Quality Score,100.0,86.6,-13.4,-13.4,0.2,Deterioration
P0777,Amazon,Senka,Skin Care,revenue_quality_score,Revenue Quality Score,80.2,71.5,-8.7,-10.85,0.2,Deterioration
P0777,Flipkart,Senka,Skin Care,revenue_quality_score,Revenue Quality Score,84.6,91.3,6.7,7.92,0.1,Improvement
P0777,JioMart,Senka,Skin Care,revenue_quality_score,Revenue Quality Score,95.1,97.0,1.9,2.0,0.0,Improvement
P0777,Meesho,Senka,Skin Care,revenue_quality_score,Revenue Quality Score,84.5,78.3,-6.2,-7.34,0.1,Deterioration
P0777,Website,Senka,Skin Care,revenue_quality_score,Revenue Quality Score,88.2,100.0,11.8,13.38,0.2,Improvement
P0780,Amazon,Senka,Skin Care,revenue_quality_score,Revenue Quality Score,77.4,71.1,-6.3,-8.14,0.1,Deterioration
P0780,Flipkart,Senka,Skin Care,revenue_quality_score,Revenue Quality Score,56.2,88.1,31.9,56.76,0.6,Improvement
